Country;month;year;status;prod_hy;prod_hy_rep;-> storage;storage_rep;-> Run of River;River_rep;-> Pumped storage;Pumped storage_rep;prod_tn;prod_tn_rep;prod_fossil_fuels;prod_fossil_fuels_rep;-> of which lignite;lignite_rep;-> of which hard coal;hard_coal_rep;-> of which gas;gas_rep;-> of which oil;fuel_oil_rep;-> of which mixed fuels;mixed_fuel_rep;prod_other_renew;other_rep;-> of which wind;wind_rep;-> of which solar;solar_rep;-> of which biomass;biomass_rep;prod_not_clearly;not_clearly_rep;losses_trans;losses_trans_repr;_Sum;pump;exg_saldo;cons_total
GR;1;2013;P;663;100;;;0;100;580;;0;100;3361;100;2230;100;;100;1131;100;;100;;100;467;100;347;100;103;100;18;100;0;100;109;100;4491;7;187;4671
GR;2;2013;P;0;100;;;799;100;709;;0;100;2706;100;1717;100;;100;989;100;;100;;100;407;100;275;100;115;100;16;100;0;100;102;100;3113;0;149;3262
GR;3;2013;P;1127;100;;;0;100;1012;;0;100;2369;100;1604;100;;100;765;100;;100;;100;581;100;366;100;197;100;18;100;0;100;102;100;4077;0;32;4109
GR;4;2013;P;416;100;;;0;100;307;;0;100;2178;100;1406;100;;100;771;100;;100;;100;539;100;259;100;262;100;0;100;18;100;74;100;3151;0;35;3186
GR;5;2013;P;392;100;;;0;100;307;;0;100;2656;100;1831;100;;100;825;100;;100;;100;575;100;262;100;295;100;18;100;0;100;79;100;3623;4;158;3777
GR;6;2013;P;404;100;;;0;100;351;;0;100;3111;100;2017;100;;100;1093;100;;100;;100;660;100;205;100;437;100;18;100;0;100;99;100;4175;0;110;4285
GR;7;2013;P;492;100;;;0;100;450;;0;100;3394;100;2105;100;;100;1289;100;;100;;100;638;100;275;100;345;100;18;100;0;100;114;100;4524;0;298;4822
GR;8;2013;P;439;100;;;0;100;406;;0;100;3424;100;2159;100;;100;1265;100;;100;;100;741;100;378;100;346;100;17;100;0;100;114;100;4604;0;142;4746
GR;9;2013;P;292;100;;;0;100;267;;0;100;3040;100;1990;100;;100;1049;100;0;100;;100;500;100;165;100;319;100;17;100;0;100;98;100;3832;0;129;3961
GR;10;2013;P;295;100;;;0;100;267;;0;100;2840;100;1943;100;;100;897;100;0;100;;100;736;100;228;100;490;100;18;100;0;100;88;100;3871;1;175;4045
GR;11;2013;P;273;100;;;0;100;225;;0;100;2768;100;1954;100;;100;815;100;0;100;;100;570;100;322;100;231;100;16;100;0;100;89;100;3611;15;357;3953
GR;12;2013;P;370;100;;;0;100;310;;0;100;3535;100;2275;100;;100;1260;100;0;100;;100;543;100;310;100;215;100;18;100;0;100;102;100;4448;26;329;4751
GR;1;2012;P;278;100;;;0;100;278;;0;100;4002;100;2529;100;0;100;1473;100;0;100;0;100;387;100;306;;45;100;17;;0;100;117;100;4667;50;160;4777
GR;2;2012;P;381;100;;;0;100;381;;0;100;3694;100;2139;100;0;100;1489;100;66;100;0;100;310;100;240;100;38;100;16;100;0;100;105;100;4385;69;106;4422
GR;3;2012;P;283;100;;;0;100;283;;0;100;3548;100;2204;100;0;100;1345;100;0;100;0;100;293;100;215;100;62;100;16;100;0;100;105;100;4124;31;137;4230
GR;4;2012;P;352;100;;;0;100;0;;0;100;2753;100;1935;100;0;100;818;100;0;100;0;100;0;100;325;100;68;100;16;100;0;100;98;100;3105;17;77;3165
GR;5;2012;P;421;100;;;0;100;337;;0;100;3063;100;2045;100;;100;1018;100;;100;;100;306;100;210;100;80;100;16;100;0;100;95;100;3790;9;41;3822
GR;6;2012;P;450;100;;;0;100;393;;0;100;3375;100;2379;100;;100;996;100;;100;;100;447;100;270;100;162;100;16;100;0;100;108;100;4272;7;277;4542
GR;7;2012;P;561;100;;;0;100;525;;0;100;4199;100;2746;100;;100;1453;100;;100;;100;385;100;251;100;117;100;16;100;0;100;137;100;5145;10;479;5614
GR;8;2012;P;464;100;;;0;100;434;;0;100;3850;100;2695;100;;100;1155;100;;100;;100;378;100;238;100;123;100;17;100;0;100;126;100;4692;7;251;4936
GR;9;2012;P;247;100;;;0;100;223;;0;100;3257;100;2166;100;;100;1091;100;;100;;100;366;100;222;100;128;100;16;100;0;100;103;100;3870;18;146;3998
GR;10;2012;P;183;100;;;0;100;155;;0;100;3325;100;2328;100;;100;996;100;;100;;100;495;100;253;100;225;100;17;100;0;100;105;100;4003;22;22;4003
GR;11;2012;P;352;100;;;0;100;309;;0;100;3126;100;2184;100;;100;942;100;;100;;100;431;100;319;100;95;100;16;100;0;100;112;100;3909;10;29;3928
GR;12;2012;P;590;100;;;0;100;507;;0;100;3578;100;2204;100;;100;1362;100;12;100;;100;418;100;312;100;89;100;18;100;0;100;109;100;4586;18;59;4627
GR;1;2011;D;519;100;494;100;0;100;;100;0;100;3682;100;2597;100;0;100;1085;100;0;100;0;100;187;100;138;;14;100;;;0;100;117;100;4388;35;230;4583
GR;2;2011;D;342;100;312;100;0;100;;100;0;100;3289;100;2328;100;0;100;961;100;0;100;0;100;240;100;195;;13;100;;;0;100;105;100;3871;43;329;4157
GR;3;2011;D;378;100;354;100;0;100;;100;0;100;3600;100;2260;100;0;100;1340;100;0;100;0;100;264;100;210;;21;100;;;0;100;106;100;4242;34;214;4422
GR;4;2011;D;305;100;292;100;0;100;;100;0;100;3002;100;1856;100;0;100;1146;100;0;100;0;100;305;100;250;;25;100;;;0;100;87;100;3612;18;272;3866
GR;5;2011;D;331;100;326;100;0;100;;100;0;100;3313;100;2103;100;0;100;1209;100;1;100;0;100;260;100;202;;29;100;;;0;100;97;100;3904;6;76;3974
GR;6;2011;D;452;100;443;100;0;100;;100;0;100;3201;100;1929;100;0;100;1268;100;3;100;0;100;215;100;134;;58;100;;;0;100;97;100;3868;13;380;4235
GR;7;2011;D;439;100;435;100;0;100;;100;0;100;4338;100;2690;100;0;100;1644;100;4;100;0;100;213;100;154;;37;100;;;0;100;127;100;4990;6;478;5462
GR;8;2011;D;419;100;404;100;0;100;;100;0;100;3764;100;2505;100;0;100;1259;100;0;100;0;100;306;100;244;;41;100;;;0;100;118;100;4489;21;394;4862
GR;9;2011;D;318;100;295;100;0;100;;100;0;100;3592;100;2287;100;0;100;1305;100;0;100;0;100;301;100;239;;41;100;;;0;100;107;100;4211;33;194;4372
GR;10;2011;D;234;100;200;100;0;100;;100;0;100;3320;100;2136;100;0;100;1184;100;0;100;0;100;414;100;300;;85;100;;;0;100;96;100;3968;49;190;4109
GR;11;2011;D;235;100;203;100;0;100;;100;0;100;3645;100;2391;100;0;100;1254;100;0;100;0;100;313;100;241;;39;100;;;0;100;113;100;4193;46;205;4352
GR;12;2011;D;282;100;229;100;0;100;;100;0;100;3685;100;2490;100;0;100;1195;100;0;100;0;100;361;100;287;;38;100;;;0;100;118;100;4328;76;269;4521
GR;1;2010;D;817;100;811;;0;;;;0;100;3398;100;2631;;0;;732;;35;;0;;267;100;231;;4;;;;0;100;133;100;4482;9;192;4665
GR;2;2010;D;942;100;0;100;0;100;;100;0;100;2600;100;1881;100;0;100;687;100;32;100;0;100;228;100;197;100;3;100;;;0;100;108;100;3770;3;340;4107
GR;3;2010;D;1076;100;1076;100;0;100;;100;0;100;2513;100;1855;100;0;100;658;100;0;100;0;100;217;100;180;;6;100;;;0;100;115;100;3806;0;519;4325
GR;4;2010;D;390;100;385;100;0;100;;100;0;100;2681;100;1993;100;0;100;688;100;0;100;0;100;214;100;180;100;7;100;;;0;100;101;100;3285;7;635;3913
GR;5;2010;D;349;100;344;100;0;100;;100;0;100;3073;100;2254;100;0;100;811;100;8;100;0;100;134;100;105;;8;100;;;0;100;115;100;3556;7;629;4178
GR;6;2010;D;364;100;362;100;0;100;;100;0;100;3230;100;2447;100;0;100;768;100;15;100;0;100;145;100;106;;19;100;;;0;100;139;100;3739;2;832;4569
GR;7;2010;D;560;100;560;100;0;100;;100;0;100;3995;100;2852;100;0;100;1124;100;19;100;0;100;168;100;139;;10;100;;;0;100;167;100;4723;0;619;5342
GR;8;2010;D;420;100;419;100;0;100;;100;0;100;4206;100;2847;100;0;100;1354;100;5;100;0;100;179;100;149;;11;100;;;0;100;156;100;4805;1;643;5447
GR;9;2010;D;263;100;254;100;0;100;;100;0;100;3306;100;2501;100;0;100;805;100;0;100;0;100;182;100;149;;12;100;;;0;100;129;100;3751;6;494;4239
GR;10;2010;D;537;100;536;100;0;100;;100;0;100;3150;100;2137;100;0;100;1013;100;0;100;0;100;216;100;162;;26;100;;;0;100;118;100;3903;1;238;4140
GR;11;2010;D;724;100;724;100;0;100;;100;0;100;2738;100;1962;100;0;100;776;100;0;100;0;100;265;100;221;;14;100;;;0;100;105;100;3727;0;343;4070
GR;12;2010;D;1015;100;1015;100;0;100;;100;0;100;3030;100;2080;100;0;100;950;100;0;100;0;100;288;100;243;;13;100;;;0;100;118;100;4333;1;224;4556
HR;1;2013;P;814;100;;;153;100;661;;0;100;426;100;0;100;197;100;185;100;0;100;45;100;42;100;33;100;0;100;9;100;0;100;45;100;1282;15;299;1566
HR;2;2013;P;754;100;;;147;100;608;;0;100;394;100;0;100;176;100;170;100;0;100;48;100;55;100;47;100;0;100;8;100;0;100;44;100;1203;21;269;1451
HR;3;2013;P;1007;100;;;222;100;785;;0;100;388;100;0;100;177;100;170;100;0;100;41;100;65;100;55;100;0;100;10;100;0;100;48;100;1460;9;73;1524
HR;4;2013;P;1073;100;;;265;100;808;;0;100;263;100;0;100;113;100;141;100;0;100;9;100;47;100;36;100;0;100;11;100;0;100;42;100;1383;13;-44;1326
HR;5;2013;P;868;100;;;265;100;603;;0;100;205;100;0;100;139;100;63;100;0;100;3;100;41;100;30;100;1;100;10;100;0;100;32;100;1114;26;204;1292
HR;6;2013;P;597;100;;;185;100;411;;0;100;213;100;0;100;178;100;35;100;0;100;0;100;40;100;28;100;1;100;11;100;0;100;35;100;850;4;465;1311
HR;7;2013;P;456;100;;;115;100;341;;0;100;303;100;0;100;207;100;94;100;0;100;2;100;60;100;47;100;2;100;11;100;0;100;40;100;819;5;678;1492
HR;8;2013;P;393;100;;;89;100;304;;0;100;385;100;0;100;205;100;142;100;15;100;23;100;52;100;40;100;2;100;10;100;0;100;37;100;830;11;665;1484
HR;9;2013;P;373;100;;;90;100;283;;0;100;327;100;0;100;200;100;127;100;0;100;0;100;42;100;32;100;1;100;9;100;0;100;33;100;742;19;584;1307
HR;10;2013;P;500;100;;;120;100;380;;0;100;443;100;0;100;218;100;225;100;0;100;0;100;51;100;40;100;1;100;10;100;0;100;35;100;994;9;364;1349
HR;11;2013;P;664;100;;;229;100;435;;0;100;360;100;0;100;176;100;166;100;0;100;18;100;74;100;63;100;1;100;10;100;0;100;36;100;1098;5;308;1401
HR;12;2013;P;547;100;;;141;100;406;;0;100;382;100;0;100;199;100;76;100;27;100;80;100;56;100;43;100;1;100;12;100;0;100;39;100;985;13;590;1562
HR;1;2012;D;303;100;;;75;100;227;;0;100;558;100;0;100;210;100;254;100;31;100;62;100;38;100;32;100;0;100;5;100;0;100;28;100;899;30;741;1610
HR;2;2012;D;272;100;;;60;100;212;;0;100;623;100;0;100;186;100;210;100;84;100;143;100;37;100;29;100;0;100;5;100;0;100;29;100;932;12;733;1653
HR;3;2012;D;254;100;;;77;100;176;;0;100;456;100;0;100;218;100;230;100;0;100;8;100;38;100;30;100;0;100;5;100;0;100;25;100;748;17;674;1405
HR;4;2012;D;373;100;;;104;100;267;;0;100;310;100;0;100;78;100;227;100;0;100;3;100;32;100;25;100;0;100;4;100;0;100;23;100;715;14;610;1311
HR;5;2012;D;368;100;;;144;100;222;;0;100;197;100;0;100;29;100;166;100;0;100;2;100;31;100;22;100;0;100;6;100;0;100;23;100;596;16;718;1298
HR;6;2012;D;259;100;;;132;100;126;;0;100;189;100;0;100;129;100;60;100;0;100;0;100;22;100;15;100;0;100;6;100;0;100;23;100;470;16;875;1329
HR;7;2012;D;314;100;;;140;100;173;;0;100;376;100;0;100;150;100;183;100;43;100;0;100;31;100;21;100;0;100;7;100;0;100;27;100;721;30;845;1536
HR;8;2012;D;307;100;;;115;100;192;;0;100;413;100;0;100;212;100;201;100;0;100;0;100;30;100;22;100;0;100;8;100;0;100;27;100;750;25;798;1523
HR;9;2012;D;330;100;;;163;100;167;;0;100;360;100;0;100;184;100;175;100;0;100;0;100;35;100;27;100;0;100;8;100;0;100;23;100;725;18;610;1317
HR;10;2012;D;429;100;;;190;100;239;;0;100;405;100;0;100;216;100;188;100;0;100;0;100;29;100;21;100;0;100;8;100;1;100;38;100;864;15;498;1347
HR;11;2012;D;730;100;;;247;100;483;;0;100;375;100;0;100;207;100;168;100;0;100;0;100;42;100;35;100;0;100;7;100;0;100;37;100;1147;24;245;1368
HR;12;2012;D;840;100;;;221;100;619;;0;100;439;100;0;100;205;100;1;100;0;100;232;100;58;100;48;100;0;100;8;100;0;100;28;100;1337;13;265;1589
