siec,plant_tec,unit,geo\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
RA400,CAP_NET_ELC,MW,LU	186.643 	159.736 	130.624 	128.103 	121.896 	116.272 	109.933 	95.021 	74.654 	40.666 	29.451 	26.357 	24.562 	23.934 	23.696 	23.583 	23.561 	14.170 	1.593 	0.160 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,LV	5.102 	3.302 	1.962 	0.690 	0.690 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,MD	4.300 	5.000 	3.000 	2.000 	2.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA400,CAP_NET_ELC,MW,ME	0.700 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA400,CAP_NET_ELC,MW,MK	16.713 	16.713 	16.699 	16.699 	16.699 	17.000 	15.000 	7.000 	4.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,MT	187.892 	155.161 	131.890 	111.763 	93.600 	74.800 	54.600 	28.500 	15.700 	5.300 	0.800 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,NL	10949.720 	7226.000 	4608.000 	2911.000 	2135.000 	1526.000 	1007.000 	650.000 	287.000 	149.000 	90.000 	69.000 	59.000 	54.000 	53.000 	51.000 	50.000 	46.000 	26.000 	21.000 	13.000 	9.000 	6.000 	4.000 	3.000 	2.000 	2.000 	2.000 	1.000 	1.000 	1.000 
RA400,CAP_NET_ELC,MW,NO	159.800 	119.826 	68.405 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	8.000 	8.000 	7.000 	7.000 	7.000 	6.000 	6.000 	6.000 	6.000 	5.000 	5.000 	5.000 	5.000 	4.000 	4.000 	4.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,PL	3954.963 	1539.259 	561.976 	287.091 	187.247 	107.777 	27.150 	2.393 	1.300 	1.110 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,PT	1100.292 	901.438 	667.431 	579.236 	512.824 	447.000 	415.000 	296.000 	238.000 	172.000 	134.000 	115.000 	59.000 	24.000 	3.000 	2.000 	2.000 	2.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,RO	1382.630 	1397.796 	1385.911 	1374.199 	1372.000 	1326.000 	1293.000 	761.000 	41.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,RS	11.500 	11.000 	11.000 	10.000 	11.000 	9.000 	6.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,SE	1107.000 	714.000 	428.000 	244.000 	153.000 	104.000 	60.000 	43.000 	24.000 	12.000 	11.000 	9.000 	8.000 	6.000 	5.000 	4.000 	4.000 	4.000 	3.000 	3.000 	3.000 	3.000 	2.000 	2.000 	2.000 	2.000 	1.000 	1.000 	1.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,SI	369.780 	277.877 	246.800 	246.800 	233.000 	238.000 	223.000 	187.000 	142.000 	57.000 	12.000 	4.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,SK	535.000 	590.000 	472.000 	528.000 	533.000 	533.000 	533.000 	533.000 	513.000 	496.000 	19.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,TR	6667.418 	5995.155 	5062.608 	3420.700 	833.000 	249.000 	40.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,UA	5194.000 	1953.000 	1201.000 	758.600 	425.000 	423.000 	411.000 	612.000 	319.000 	148.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,UK	: 	13346.000 	13073.000 	12760.000 	11914.000 	9601.219 	5528.000 	2937.000 	1753.000 	1000.000 	95.000 	27.000 	23.000 	18.000 	14.000 	11.000 	8.000 	6.000 	4.000 	3.000 	2.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA400,CAP_NET_ELC,MW,XK	10.000 	10.000 	6.602 	6.602 	1.950 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,DE	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,EA19	2306.013 	2306.013 	2306.063 	2306.063 	2306.063 	2306.063 	2306.063 	2306.063 	2002.000 	1151.000 	734.000 	284.000 	61.000 	11.000 	11.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,ES	2304.013 	2304.013 	2304.063 	2304.063 	2304.063 	2304.063 	2304.063 	2304.063 	2000.000 	1149.000 	732.000 	282.000 	61.000 	11.000 	11.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,EU27_2020	2306.104 	2306.104 	2306.154 	2306.133 	2306.063 	2306.063 	2306.063 	2306.063 	2002.000 	1151.000 	734.000 	284.000 	61.000 	11.000 	11.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,LI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA410,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,RO	0.091 	0.091 	0.091 	0.070 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,UK	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA410,CAP_NET_ELC,MW,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA420,CAP_NET_ELC,MW,AL	21.000 	14.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,AT	2042.934 	1702.093 	1455.132 	1268.971 	1096.016 	937.098 	785.246 	625.974 	337.483 	174.070 	88.813 	48.915 	30.120 	24.238 	22.387 	21.018 	27.000 	23.000 	9.000 	7.000 	5.000 	4.000 	3.000 	2.000 	2.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,BA	34.890 	22.350 	18.150 	16.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA420,CAP_NET_ELC,MW,BE	5574.800 	4636.600 	4000.000 	3620.600 	3328.800 	3131.600 	3015.000 	2901.600 	2646.600 	1978.600 	1006.600 	386.000 	62.000 	20.000 	2.000 	2.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,BG	1097.357 	1047.950 	1032.679 	1035.570 	1028.000 	1029.000 	1026.000 	1020.000 	1013.000 	154.000 	25.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,CY	229.134 	151.261 	118.479 	110.046 	84.000 	76.000 	64.000 	35.000 	17.000 	10.000 	7.000 	4.000 	2.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,CZ	2122.711 	2086.424 	2075.072 	2069.500 	2067.900 	2074.900 	2067.400 	2063.500 	2022.000 	1913.000 	1727.000 	464.600 	39.500 	3.961 	0.841 	0.586 	0.413 	0.289 	0.155 	0.124 	0.072 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,DE	53719.000 	48912.000 	45156.000 	42291.000 	40677.000 	39222.000 	37898.000 	36708.000 	34075.000 	25914.000 	18004.000 	10564.000 	6120.000 	4170.000 	2899.000 	2056.000 	1105.000 	435.000 	260.000 	195.000 	114.000 	70.000 	54.000 	42.000 	28.000 	18.000 	12.000 	9.000 	6.000 	2.000 	2.000 
RA420,CAP_NET_ELC,MW,DK	1304.294 	1080.000 	998.000 	906.350 	850.953 	782.108 	607.000 	571.000 	402.000 	17.000 	7.000 	5.000 	3.000 	3.000 	3.000 	3.000 	2.000 	2.000 	2.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,EA19	122928.219 	108565.574 	94468.851 	87605.033 	83242.834 	79736.639 	76107.826 	72869.401 	65611.131 	50033.999 	28110.357 	16233.889 	10322.682 	4962.172 	3205.083 	2261.601 	1289.561 	583.170 	350.593 	269.160 	172.000 	118.000 	96.000 	78.000 	59.000 	45.000 	36.000 	31.000 	23.000 	12.000 	11.000 
RA420,CAP_NET_ELC,MW,EE	207.670 	120.600 	31.900 	15.000 	10.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,EL	3287.720 	2833.794 	2651.570 	2605.530 	2604.000 	2604.000 	2596.000 	2579.000 	1536.000 	612.000 	202.000 	46.000 	12.000 	9.000 	5.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,ES	10285.477 	8839.253 	4763.607 	4723.000 	4713.000 	4704.000 	4697.000 	4690.000 	4569.000 	4283.000 	3873.000 	3423.000 	3384.000 	494.000 	130.000 	52.000 	33.000 	22.000 	17.000 	13.000 	10.000 	8.000 	7.000 	6.000 	5.000 	5.000 	4.000 	4.000 	4.000 	3.000 	3.000 
RA420,CAP_NET_ELC,MW,EU27_2020	136136.583 	117915.712 	101746.098 	93925.673 	89192.734 	85380.224 	81310.376 	77384.294 	69130.431 	52136.109 	29882.357 	16715.489 	10374.182 	4975.133 	3213.924 	2269.187 	1295.974 	589.459 	355.748 	273.284 	176.072 	122.000 	99.000 	81.000 	62.000 	47.000 	37.000 	32.000 	24.000 	12.000 	11.000 
RA420,CAP_NET_ELC,MW,FI	318.000 	222.000 	140.000 	82.000 	39.000 	17.000 	11.000 	9.000 	8.000 	7.000 	7.000 	6.000 	6.000 	5.000 	5.000 	4.000 	4.000 	3.000 	3.000 	3.000 	2.000 	2.000 	2.000 	2.000 	2.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 
RA420,CAP_NET_ELC,MW,FR	12022.225 	10807.874 	9672.296 	8610.437 	7702.081 	7137.517 	6034.418 	5277.289 	4358.754 	3003.574 	1044.000 	277.000 	80.000 	26.000 	15.000 	13.000 	11.000 	9.000 	8.000 	7.000 	7.000 	6.000 	5.000 	4.000 	3.000 	2.000 	2.000 	2.000 	2.000 	0.000 	0.000 
RA420,CAP_NET_ELC,MW,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA420,CAP_NET_ELC,MW,HR	108.500 	84.800 	67.700 	60.000 	55.800 	47.800 	33.000 	19.000 	4.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
