var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
rsds,FR,2010,corr_rolling_mean_full_year,14.0,0.9666989162679541,2920,0.9556488460585785,2920,0.972208613750813,2920,150.1896436437446,78.23319631734246,149.7756835105019,71.21248933998639,157.2134633647966,79.90702347468869
rsds,FR,2010,corr_rolling_mean_full_year,30.0,0.9846981011489404,2920,0.984825560311105,2920,0.9886772598263586,2920,150.26141954976615,76.08908540324445,149.64660835587605,70.25169244536383,157.10625002499918,78.79862051317144
rsds,ES,2010,corr_raw_full_year,,0.9171313309768758,2920,0.9127039954905418,2920,0.9636117129765036,2920,,,,,,
rsds,ES,2010,corr_rolling_mean_full_year,2.0,0.8924217362501192,2920,0.878440087669262,2920,0.8875907426623403,2920,189.48033671826462,89.61263255382684,197.9141279598705,82.2084118853384,196.76211407132917,83.85069992775459
rsds,ES,2010,corr_rolling_mean_full_year,5.0,0.9283246099249298,2920,0.9169584559566221,2920,0.9246700060661378,2920,189.46181971268697,87.88092808374546,198.01127307842415,80.3756557992066,196.86015329177854,82.12591537923976
rsds,ES,2010,corr_rolling_mean_full_year,7.0,0.942445513265215,2920,0.932371985579966,2920,0.9401076931435182,2920,189.3969630784666,87.28403043250711,198.07690177744556,79.62301794359418,196.8999889460934,81.48905433415686
rsds,ES,2010,corr_rolling_mean_full_year,14.0,0.971118918714787,2920,0.9584154399770239,2920,0.9648162790030107,2920,189.29236969853318,85.87134921471196,198.26068562032813,77.99523269802228,196.86170773036795,80.62277703993195
rsds,ES,2010,corr_rolling_mean_full_year,30.0,0.9811845754994302,2920,0.9746839778131077,2920,0.9794058832055763,2920,189.08425290516513,84.62752851197511,198.30863011420328,76.40682529538451,196.63771863324584,79.6588702081636
rsds,GB,2010,corr_raw_full_year,,0.8869413802319654,2920,0.8929414884920049,2920,0.9364422476791693,2920,,,,,,
rsds,GB,2010,corr_rolling_mean_full_year,2.0,0.8920215954137771,2920,0.8942391524054498,2920,0.9160813380083211,2920,115.7484223531546,73.29272448478241,124.0591842203248,76.89147396235857,126.2431161448935,77.99324529462933
rsds,GB,2010,corr_rolling_mean_full_year,5.0,0.9328409975240096,2920,0.936555105315133,2920,0.9495750285829941,2920,115.8319593145702,71.40758874347698,124.0308713491882,75.5015741271321,126.23491785603818,76.6208112237417
