var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
rsds,ES,2010,corr_raw_full_year,,0.9446480926401694,2920,0.9389726742529962,2920,0.9606439607506306,2920,,,,,,
rsds,ES,2010,corr_rolling_mean_full_year,2.0,0.8725282248862618,2920,0.8584267038318771,2920,0.8863309489689332,2920,189.60246442250676,91.45278899821835,196.29084588466833,81.95825615423028,195.36104235871957,83.68080833496249
rsds,ES,2010,corr_rolling_mean_full_year,5.0,0.9136560807888539,2920,0.9026472626476411,2920,0.9235334096156297,2920,189.59725662530954,89.1870963394675,196.37947553101026,80.13354528515873,195.45632991810555,81.95113687155427
rsds,ES,2010,corr_rolling_mean_full_year,7.0,0.9302412087198897,2920,0.9202192693940786,2920,0.9390280081555914,2920,189.5419241777193,88.37785285957686,196.44028774331562,79.38784417814475,195.49497826786526,81.30457514094496
rsds,ES,2010,corr_rolling_mean_full_year,14.0,0.9642898919063647,2920,0.9508468411743051,2920,0.9639543097400421,2920,189.4354809427288,86.44648826130965,196.6132981724806,77.76902350992937,195.45817601640823,80.41579703419454
rsds,ES,2010,corr_rolling_mean_full_year,30.0,0.9756364485907331,2920,0.9692708994493555,2920,0.9789597370003275,2920,189.1833919925946,84.96397250260011,196.65051629473032,76.17693831109487,195.23399345221594,79.44284845564297
rsds,GB,2010,corr_raw_full_year,,0.9131059656832239,2920,0.9162951279179917,2920,0.9381154405510749,2920,,,,,,
rsds,GB,2010,corr_rolling_mean_full_year,2.0,0.898243558880387,2920,0.8947856780934289,2920,0.9218497239637257,2920,112.54764279421187,75.25044884092125,124.03869007635583,77.02203503086257,126.18751008018934,78.3124024780543
rsds,GB,2010,corr_rolling_mean_full_year,5.0,0.9354700523360965,2920,0.9344228681072164,2920,0.95335005606865,2920,112.59539821466436,73.43974230112279,124.04935807110634,75.64887468766305,126.18740929646492,77.00673598047275
rsds,GB,2010,corr_rolling_mean_full_year,7.0,0.9461483036397385,2920,0.9451927788613469,2920,0.9635526684812888,2920,112.62546873285544,72.89720744593643,124.06989955259263,75.22378304180674,126.19228321704031,76.58338459003602
rsds,GB,2010,corr_rolling_mean_full_year,14.0,0.965024325594503,2920,0.9665523344692508,2920,0.9801019869343703,2920,112.69901911364406,71.7435389569937,124.12495040993724,74.36157805430467,126.22652965667857,75.77202736832515
rsds,GB,2010,corr_rolling_mean_full_year,30.0,0.9837408156728243,2920,0.9907201766339393,2920,0.9896916048566164,2920,112.7523436928744,70.10001891994021,124.2898648315313,73.1073733099145,126.31116536899766,74.63335450632171
sfcWind,DE,2010,corr_raw_full_year,,0.041090726750633765,2920,0.048699501819430786,2920,0.2314222724191522,2920,,,,,,
sfcWind,DE,2010,corr_rolling_mean_full_year,2.0,0.08065602473252229,2920,0.08372972543529805,2920,0.2523813077199382,2920,2.949172110702955,0.873156876291762,3.6409783292539113,1.3404340168836104,3.494270371788551,1.3266791867367314
